COLL,COURSE,CRED,CREDagg,CRN,CRNagg,DELIVERY,PROFS,ROOM,TERM,TIMEBLOCK,TITLE
AR,HLTH 203L:21,0,0,53722,53722,In-Person,"Ruco, Arlinda",MULH4022,2ND,C4,HLTH 203 Lab
AR,HLTH 203L:22,0,0,53723,53723,In-Person,"Ruco, Arlinda",MULH4022,2ND,A7,HLTH 203 Lab
AR,HLTH 218:20,3,3,57734,57734,In-Person,"Holmes, Christina",MULH3032,2ND,U7/U8,Anthro of Health & Illness
AR,HLTH 301:11,3,3,55580,55580,In-Person,"Khakpour, Mahasti",MULH4030,1ST,O4/O5,"Global Health, Equity & Innov"
AR,HLTH 301:12,3,3,57701,57701,In-Person,"Khakpour, Mahasti",MULH4030,1ST,X4/X5,"Global Health, Equity & Innov"
AR,HLTH 302:21,3,3,55581,55581,In-Person,"Holmes, Christina",MULH4034,2ND,U1/U2,Health in All Policies
AR,HLTH 302:22,3,3,57702,57702,In-Person,"Holmes, Christina",MULH3026,2ND,Z4/Z5,Health in All Policies
AR,HLTH 395:10,3,3,57706,57706,In-Person,"MacGillivray, Megan",BB236,1ST,C1/C2/C3,ST: Disability & Aging
AR,HLTH 401:11,3,3,54790,54790,In-Person,"Ruco, Arlinda",BB337,1ST,O7/W8,Health Leadership
AR,HLTH 401:12,3,3,56641,56641,In-Person,"Ruco, Arlinda",MULH2032,1ST,U8/Z8,Health Leadership
AR,HLTH 412:21,3,3,56229,56229,In-Person,"MacGillivray, Megan",MULH3026,2ND,O7/O8,Health Innovation
AR,HLTH 412:22,3,3,56230,56230,In-Person,"MacGillivray, Megan",BB337,2ND,O4/O5,Health Innovation
AR,HLTH 421:20,3,3,57735,57735,In-Person,"Khakpour, Mahasti",AX124,2ND,Z7/Z8,Nutrition in Global Health
AR,HLTH 490:00,6,6,56810,56810,In-Person,"Khakpour, Mahasti",BB305,FULL,Z4,Honours Thesis
SC,HNU 135:20,3,3,57636,57636,In-Person,"MacKinnon, Norma",BB237,2ND,O7/O8,Intro Nutrition for Nursing
SC,HNU 142:10,3,3,54924,54924,In-Person,"MacKinnon, Norma",IM114,1ST,W4/W5,Intro to Food & Health
SC,HNU 142:66,3,3,58871,58871,Online-No Scheduled Delivery,"Emrich, Teri",Online,1ST,TBA,Intro to Food & Health
SC,HNU 142:67,3,3,58896,58896,Online-No Scheduled Delivery,"Emrich, Teri",Online,2ND,TBA,Intro to Food & Health
SC,HNU 145:20,3,3,46847,46847,In-Person,"English, Marcia",BB237,2ND,B4/B5/B6,Intro to Foods
SC,HNU 145L:21,0,0,40500,40500,In-Person,"Viana, Lauren",BB259,2ND,X7/Z7,HNU 145 Lab
SC,HNU 145L:22,0,0,51573,51573,In-Person,"Viana, Lauren",BB259,2ND,O7/W8,HNU 145 Lab
SC,HNU 146:10,3,3,50573,50573,In-Person,"Viana, Lauren",BB236,1ST,B1/B2/B3,Intro to Food Science
SC,HNU 146L:11,0,0,40502,40502,In-Person,"Viana, Lauren",BB259,1ST,X7/Z7,HNU 146 Lab
SC,HNU 146L:12,0,0,40504,40504,In-Person,"Viana, Lauren",BB259,1ST,O7/W8,HNU 146 Lab
SC,HNU 163:66,3,3,59045,59045,Online-No Scheduled Delivery,"Murphy, Leanne",Online,1ST,TBA,Nutrition for Health & Fitness
SC,HNU 225:20,3,3,55426,55426,In-Person,"Reid, Laura",BB255,2ND,L4/L5/L6,Professional Practice
SC,HNU 225L:20,0,0,55394,55394,In-Person,"Reid, Laura",BB255,2ND,S4,HNU 225 Lab
SC,HNU 242:10,3,3,55397,55397,In-Person,"Jamieson, Jennifer",MULH3024,1ST,K1/K2/K3,Nutrition Science
SC,HNU 262:20,3,3,46849,46849,In-Person,"Jamieson, Jennifer",BB237,2ND,A4/A5/A6,Nutrit in Human Metabolism
SC,HNU 298:66,3,3,58872,58872,Online-No Scheduled Delivery,"Murphy, Leanne",Online,1ST,TBA,ST: Sport Nutrition
SC,HNU 351:10,3,3,48233,48233,In-Person,"Harvie, Ruth",SCHW289,1ST,Z4/Z5,Nutritional Assessment
SC,HNU 351L:10,0,0,48402,48402,In-Person,"Harvie, Ruth",BB255,1ST,U8/Z8,HNU 351 Lab
SC,HNU 355:10,3,3,58701,58701,In-Person,"Reid, Laura",BB255,1ST,W4/W5,Nutrition in Chronic Disease
SC,HNU 355L:10,0,0,58702,58702,In-Person,"Reid, Laura",BB255,1ST,S4,HNU 355 Lab
SC,HNU 356:10,3,3,48234,48234,In-Person,"Harvie, Ruth",SCHW290,1ST,X1/X2,Food Service & Food Production
SC,HNU 356L:10,0,0,48239,48239,In-Person,"Viana, Lauren",BB255,1ST,U7/W7,HNU 356 Lab
SC,HNU 363:20,3,3,53714,53714,In-Person,"NU - TBA,",BB337,2ND,Z1/Z2,Sport Nutrition
SC,HNU 365:20,3,3,48235,48235,In-Person,"MacDonald, Helen (Angela)",BB255,2ND,U1/U2,Community Nutrition
SC,HNU 366:10,3,3,46855,46855,In-Person,"MacDonald, Helen (Angela)",BB255,1ST,X4/X5,Maternal & Pediatric Nutrition
SC,HNU 384:10,3,3,53716,53716,In-Person,"Everitt, Tracy",BB337,1ST,O1/O2,Nutrition Research Design
SC,HNU 405:10,3,3,48354,48354,In-Person,"Everitt, Tracy",BB255,1ST,Z1/Z2,Food Availability
SC,HNU 421:20,3,3,57708,57708,In-Person,"Khakpour, Mahasti",AX124,2ND,Z7/Z8,Nutrition in Global Health
SC,HNU 425:20,3,3,57632,57632,In-Person,"Everitt, Tracy",BB255,2ND,U4/U5,Nutrition in Aging
SC,HNU 433:10,3,3,56695,56695,In-Person,"URS -TBA,",MSBM147,1ST,O7/W8,Policy for Health-Strategies
SC,HNU 445:20,3,3,55391,55391,In-Person,"English, Marcia",BB305,2ND,O1/O2,Food Product Development
SC,HNU 445L:20,0,0,55392,55392,In-Person,"Viana, Lauren",BB256,2ND,U8/Z8,HNU 445 Lab
SC,HNU 452:20,3,3,57634,57634,In-Person,"Harvie, Ruth",BB305,2ND,W1/W2,Clinical Nutrition Therapy
SC,HNU 452L:20,0,0,57635,57635,In-Person,"Harvie, Ruth",BB255,2ND,O7/W8,HNU 452 Lab
SC,HNU 456:20,3,3,48237,48237,In-Person,"Harvie, Ruth",BB255,2ND,U7/W7,Food Service System Management
SC,HNU 471:11,3,3,58674,58674,In-Person,"Maltby, Neil",SCHW215,1ST,Z4/Z5,Entrepreneurial Practices
SC,HNU 471:12,3,3,58680,58680,In-Person,"SAD - TBA,",SCHW215,1ST,Z7/Z8,Entrepreneurial Practices
SC,HNU 475:20,3,3,48917,48917,In-Person,"MacDonald, Helen (Angela)",AX124,2ND,X4/Z4,Effecting Change
SC,HNU 481:10,6,6,49102,49102,In-Person,"MacDonald, Helen (Angela)",,1ST,TBA,Internship Practicum I
SC,HNU 481:20,6,6,48516,48516,In-Person,"Reid, Laura",,2ND,TBA,Internship Practicum I
SC,HNU 482:11,6,6,47909,47909,In-Person,"Reid, Laura",,1ST,TBA,Internship Practicum II
SC,HNU 482:12,6,6,58088,58088,In-Person,"MacDonald, Helen (Angela)",,1ST,TBA,Internship Practicum II
SC,HNU 482:20,6,6,56124,56124,In-Person,"MacDonald, Helen (Angela)",,2ND,TBA,Internship Practicum II
SC,HNU 483:11,6,6,47280,47280,In-Person,"Reid, Laura",,1ST,TBA,Internship Practicum III
SC,HNU 483:12,6,6,58089,58089,In-Person,"MacDonald, Helen (Angela)",,1ST,TBA,Internship Practicum III
SC,HNU 483:21,6,6,44159,44159,In-Person,"Reid, Laura",,2ND,TBA,Internship Practicum III
SC,HNU 483:22,6,6,58234,58234,In-Person,"MacDonald, Helen (Angela)",,2ND,TBA,Internship Practicum III
SC,HNU 485:20,3,3,53718,53718,In-Person,"Everitt, Tracy",BB255,2ND,X1/X2,Applied Nutrition Research
SC,HNU 490:00,6,6,57633,57633,In-Person,"Jamieson, Jennifer; English, Marcia",MULH4034,FULL,O4/O5,Honours Thesis
SC,HNU 491:00,0,0,51303,51303,In-Person,"Jamieson, Jennifer; English, Marcia",,FULL,TBA,Advanced Major & Hon Seminar
SC,HNU 497:66,3,3,58898,58898,Online-No Scheduled Delivery,,Online,2ND,TBA,ST: Nutrition Policy
AR,IDS 305:20,3,3,56022,56022,In-Person,"Oxner, Mary",NT412,2ND,W4/W5,Immersion Service Learning
SC,MATH 101:10,3,3,51162,51162,In-Person,"Zhou, Ping",BB237,1ST,W7/W8,"Sets, Logic & Number Theory"
SC,MATH 101:20,3,3,52205,52205,In-Person,"Zhou, Ping",MULH2070,2ND,W7/W8,"Sets, Logic & Number Theory"
SC,MATH 102:10,3,3,52204,52204,In-Person,"Taylor, Tara",MULH2032,1ST,L4/L5/L6,"Graphs, Functions, Geometry"
SC,MATH 102:20,3,3,52091,52091,In-Person,"Al-Shaghay, Abdullah",MULH2070,2ND,L4/L5/L6,"Graphs, Functions, Geometry"
SC,MATH 105:11A,3,3,53028,53028,In-Person,"Salimi, Mehdi",MULH2032,1ST,W7/W8,Business Mathematics
SC,MATH 105:11B,3,3,53258,53258,In-Person,"Salimi, Mehdi",MULH2032,1ST,W7/W8,Business Mathematics
SC,MATH 105:12A,3,3,53029,53029,In-Person,"De'Bell, Keith",MULH2032,1ST,O1/O2,Business Mathematics
SC,MATH 105:12B,3,3,53259,53259,In-Person,"De'Bell, Keith",MULH2032,1ST,O1/O2,Business Mathematics
SC,MATH 105:13A,3,3,53030,53030,In-Person,"De'Bell, Keith",MULH2034,1ST,X1/X2,Business Mathematics
SC,MATH 105:13B,3,3,53260,53260,In-Person,"De'Bell, Keith",MULH2034,1ST,X1/X2,Business Mathematics
SC,MATH 105:14A,3,3,54113,54113,In-Person,"Wang, Ping",MULH2034,1ST,Z7/Z8,Business Mathematics
SC,MATH 105:14B,3,3,54114,54114,In-Person,"Wang, Ping",MULH2034,1ST,Z7/Z8,Business Mathematics
SC,MATH 105:15A,3,3,56811,56811,In-Person,"van Bommel, Martin",MULH4034,1ST,X4/X5,Business Mathematics
SC,MATH 105:15B,3,3,56812,56812,In-Person,"van Bommel, Martin",MULH4034,1ST,X4/X5,Business Mathematics
SC,MATH 105:20,3,3,53032,53032,In-Person,"Salimi, Mehdi",MULH4034,2ND,X1/X2,Business Mathematics
SC,MATH 105L:11A,0,0,53033,53033,In-Person,"Salimi, Mehdi",MULH3026,1ST,K2,MATH 105 Lab
SC,MATH 105L:11B,0,0,53034,53034,In-Person,"Salimi, Mehdi",MULH3026,1ST,B5,MATH 105 Lab
SC,MATH 105L:12A,0,0,53035,53035,In-Person,"De'Bell, Keith",SCHW190,1ST,B3,MATH 105 Lab
SC,MATH 105L:12B,0,0,53036,53036,In-Person,"De'Bell, Keith",SCHW190,1ST,L5,MATH 105 Lab
SC,MATH 105L:13A,0,0,53037,53037,In-Person,"De'Bell, Keith",MULH3026,1ST,A5,MATH 105 Lab
SC,MATH 105L:13B,0,0,53038,53038,In-Person,"De'Bell, Keith",MULH3026,1ST,K7,MATH 105 Lab
SC,MATH 105L:14A,0,0,54115,54115,In-Person,"Salimi, Mehdi",CO242,1ST,C4,MATH 105 Lab
SC,MATH 105L:14B,0,0,54116,54116,In-Person,"Salimi, Mehdi",CO242,1ST,A7,MATH 105 Lab
SC,MATH 105L:15A,0,0,56813,56813,In-Person,"van Bommel, Martin",SCHW256,1ST,B6,MATH 105 Lab
SC,MATH 105L:15B,0,0,56814,56814,In-Person,"van Bommel, Martin",SCHW256,1ST,L8,MATH 105 Lab
SC,MATH 105L:21,0,0,53041,53041,In-Person,"Salimi, Mehdi",MULH3026,2ND,C1,MATH 105 Lab
SC,MATH 105L:22,0,0,53042,53042,In-Person,"Salimi, Mehdi",MULH3026,2ND,K7,MATH 105 Lab
SC,MATH 106:11,3,3,52351,52351,In-Person,"van den Hoogen, Robert","MULH2032 , NFSC1072",1ST,A4/A5/A6/L3,Calculus l
SC,MATH 106:12,3,3,52352,52352,In-Person,"Lukeman, Ryan",MULH2070,1ST,B4/B5/B6/K2,Calculus l
SC,MATH 106L:11,0,0,52354,52354,In-Person,"Keizer, Peter",SCHW289,1ST,L1,MATH 106 Lab
SC,MATH 106L:12,0,0,52355,52355,In-Person,"Keizer, Peter",MULH3024,1ST,K5,MATH 106 Lab
SC,MATH 106L:13,0,0,52356,52356,In-Person,"Keizer, Peter",SCHW289,1ST,L2,MATH 106 Lab
SC,MATH 106L:14,0,0,52357,52357,In-Person,"Keizer, Peter",MULH3024,1ST,L3,MATH 106 Lab
SC,MATH 107:21,3,3,52363,52363,In-Person,"Lukeman, Ryan",NFSC1072,2ND,A4/A5/A6/L3,Calculus ll
SC,MATH 107:22,3,3,52365,52365,In-Person,"Lukeman, Ryan","MULH2032 , MULH2070",2ND,B4/B5/B6/K2,Calculus ll
SC,MATH 107L:21,0,0,52366,52366,In-Person,"Keizer, Peter",SCHW289,2ND,L1,MATH 107 Lab ll
SC,MATH 107L:22,0,0,52367,52367,In-Person,"Keizer, Peter",MULH3024,2ND,K5,MATH 107 Lab ll
SC,MATH 107L:23,0,0,52368,52368,In-Person,"Keizer, Peter",SCHW289,2ND,L2,MATH 107 Lab ll
SC,MATH 121:10,3,3,46826,46826,In-Person,"Zhou, Ping",SCHW110,1ST,A1/A2/A3/K4,Calculus I for Engineers
SC,MATH 121L:11,0,0,46835,46835,In-Person,"Keizer, Peter",AX124,1ST,A4,MATH 121 Problem Session
SC,MATH 121L:12,0,0,54605,54605,In-Person,"Keizer, Peter",CO242,1ST,B5,MATH 121 Problem Session
SC,MATH 122:20,3,3,46827,46827,In-Person,"Zhou, Ping",MULH2030,2ND,A1/A2/A3/K4,Calculus II for Engineers
SC,MATH 122L:21,0,0,46836,46836,In-Person,"Keizer, Peter",MULH3024,2ND,A4,MATH 122 Problem Session
SC,MATH 122L:22,0,0,54607,54607,In-Person,"Keizer, Peter",AX124,2ND,B5,MATH 122 Problem Session
SC,MATH 126:10,3,3,52349,52349,In-Person,"Wang, Ping",MULH2030,1ST,A4/A5/A6,Calculus l
SC,MATH 126L:11,0,0,52358,52358,In-Person,"Keizer, Peter",AX124,1ST,C1,MATH 126 Lab
SC,MATH 126L:12,0,0,52360,52360,In-Person,"Keizer, Peter",AX124,1ST,B1,MATH 126 Lab
SC,MATH 127:20,3,3,52364,52364,In-Person,"Wang, Ping",MULH2070,2ND,A4/A5/A6,Calculus ll
SC,MATH 127L:21,0,0,52371,52371,In-Person,"Keizer, Peter",MULH3024,2ND,C1,MATH 127 Lab ll
SC,MATH 127L:22,0,0,52372,52372,In-Person,"Keizer, Peter",MULH3024,2ND,B1,MATH 127 Lab ll
SC,MATH 221:10,3,3,46828,46828,In-Person,"van den Hoogen, Robert",NFSC3034,1ST,B4/B6/C6,Differential Equation for Engr
SC,MATH 221L:10,0,0,46837,46837,In-Person,"van den Hoogen, Robert",NFSC3034,1ST,A2/K4,MATH 221 Lab
SC,MATH 222:20,3,3,46829,46829,In-Person,"Salimi, Mehdi",MULH2034,2ND,A1/A2/A3,Calculus III for Engineers
SC,MATH 222L:20,0,0,40521,40521,In-Person,"Keizer, Peter",NFSC3034,2ND,E4,MATH 222 Problem Session
SC,MATH 223:10,3,3,53812,53812,In-Person,"van den Hoogen, Robert",NFSC3034,1ST,A1/K5/L1,Linear Algebra for Engineers
SC,MATH 223L:10,0,0,53814,53814,In-Person,"van den Hoogen, Robert",NFSC3034,1ST,A3/L2,MATH 223 Problem Session
SC,MATH 236:10,3,3,58476,58476,In-Person,"De'Bell, Keith",AX124,1ST,E6,Data Modeling for Business
SC,MATH 253:10,3,3,46834,46834,In-Person,"Al-Shaghay, Abdullah",BB237,1ST,B1/B2/B3,Matrix Algebra
SC,MATH 254:20,3,3,41854,41854,In-Person,"Al-Shaghay, Abdullah",MULH3034,2ND,K1/K2/K3,Linear Algebra
SC,MATH 267:20,3,3,42980,42980,In-Person,"Zhou, Ping",MULH3030,2ND,B1/B2/B3,Calculus III
SC,MATH 277:10,3,3,42981,42981,In-Person,"Finbow, Stephen",MULH2030,1ST,B4/B5/B6,Discrete Structures
SC,MATH 287:10,3,3,58731,58731,In-Person,"Lukeman, Ryan",MULH3024,1ST,B1/B2/B3,Natural Resource Modeling
SC,MATH 335:20,3,3,58732,58732,In-Person,"Wang, Ping",SCHW190,2ND,B4/B5/B6,Management Science
SC,MATH 354:20,3,3,58734,58734,In-Person,"DeWolf, Darien",NFSC1096,2ND,A4/A5/A6,Modern Algebra I
SC,MATH 366:10,3,3,58479,58479,In-Person,"Taylor, Tara",AX23A,1ST,A4/A5/A6,Real Analysis I
SC,MATH 367:10,3,3,44931,44931,In-Person,"Salimi, Mehdi",MULH3026,1ST,L4/L5/L6,Differential Equations
SC,MATH 372:10,3,3,58838,58838,In-Person,"Al-Shaghay, Abdullah",AX23A,1ST,B4/B5/B6,Theory of Numbers
SC,MATH 382:20,3,3,56840,56840,In-Person,"van Bommel, Martin",MULH4034,2ND,Z7/Z8,Sports Analytics
SC,MATH 466:20,3,3,58480,58480,In-Person,"Finbow, Stephen",,2ND,TBA,Real Analysis II
SC,MATH 481:20,3,3,58482,58482,In-Person,"Lukeman, Ryan",AX23A,2ND,C1/C2/C3,Partial Differential Equations
SC,MATH 490:00,6,6,57696,57696,In-Person,"Finbow, Stephen",,FULL,TBA,Honours Thesis
SC,MATH 491:00,0,0,51161,51161,In-Person,"Wang, Ping",MULH2034,FULL,A7,Senior Seminar
SC,MATH 493:00,3,3,57936,57936,In-Person,"Finbow, Stephen",,FULL,TBA,Senior Thesis
AR,MIKM 105:10,3,3,58335,58335,Online-Scheduled Delivery,"Stevens, Dawn",ONLINE,1ST,E5,Mi'kmaq Language I
AR,MIKM 205:20,3,3,57492,57492,Online-Scheduled Delivery,"Stevens, Dawn",ONLINE,2ND,E5,Mi'kmaq Language II
AR,MLAN 209:10,3,3,58639,58639,In-Person,"Darwish, Linda",SCHW289,1ST,S4/S5,Beginning Arabic
AR,MUSI 104:10,1.5,1.5,57660,57660,In-Person,"Billington, Ryan",GM112,1ST,C1/C2,Structure of CP Music
AR,MUSI 105:10,1.5,1.5,57661,57661,In-Person,"Lalonde, Jessica",GM112,1ST,A2/A3,Aural Skills I
AR,MUSI 108:20,1.5,1.5,57662,57662,In-Person,"Omae, Kenji",GM113,2ND,C1/C2,Jazz Theory
AR,MUSI 109:20,1.5,1.5,57663,57663,In-Person,"Billington, Ryan",GM113,2ND,A2/A3,Aural Skills II
AR,MUSI 112:10,3,3,58393,58393,In-Person,"Bannerman, Donald (Brent)",GM108,1ST,A1/A2/A3,The Art of Listening
AR,MUSI 112:20,3,3,54925,54925,In-Person,"Lalonde, Jessica",GM108,2ND,W1/W2,The Art of Listening
AR,MUSI 117:10,3,3,52175,52175,In-Person,"Hanlon, Jacob (Jake)",SCHW110,1ST,E5,History of Popular Music
AR,MUSI 118:20,3,3,58394,58394,In-Person,"Michelli, Anthony",GM108,2ND,X1/X2,World Music
AR,MUSI 146:10,1.5,1.5,58373,58373,In-Person,"Billington, Ryan",GM108,1ST,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Vocal Ensemble I
AR,MUSI 147:10,1.5,1.5,58374,58374,In-Person,"Tynan, Paul",GM108,1ST,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Instrumental Ensemble I
AR,MUSI 156:20,1.5,1.5,58375,58375,In-Person,"Billington, Ryan",GM108,2ND,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Vocal Ensemble II
AR,MUSI 157:20,1.5,1.5,58376,58376,In-Person,"Tynan, Paul",GM108,2ND,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Instrumental Ensemble II
AR,MUSI 165:10,3,3,50667,50667,In-Person,"Michelli, Anthony",GM108,1ST,U4/U5,Jazz History
AR,MUSI 166:10,3,3,53959,53959,In-Person,"Farrugia, Adrean",GM118,1ST,X4/X5,Basic Keyboarding Skills
AR,MUSI 166:20,3,3,57669,57669,In-Person,"Farrugia, Adrean",GM118,2ND,X4/X5,Basic Keyboarding Skills
AR,MUSI 181:10,3,3,58396,58396,In-Person,"Tynan, Paul",GM108,1ST,W4,Applied Performance I
AR,MUSI 181:20,3,3,58397,58397,In-Person,"Tynan, Paul",GM108,2ND,W4,Applied Performance I
AR,MUSI 191:00,3,3,58377,58377,In-Person,"Tynan, Paul",GM108,FULL,W4,Secondary Instrument I
AR,MUSI 195:10,3,3,58398,58398,In-Person,"Tynan, Paul",GM108,1ST,W4,Applied Performance II
AR,MUSI 195:20,3,3,58399,58399,In-Person,"Tynan, Paul",GM108,2ND,W4,Applied Performance II
AR,MUSI 208:10,1.5,1.5,57670,57670,In-Person,"Rushka, Paul",GM113,1ST,K5/K6,Jazz Theory and Arranging
AR,MUSI 209:20,1.5,1.5,57671,57671,In-Person,"Rushka, Paul",GM113,2ND,K5/K6,Aural Skills III
AR,MUSI 214:10,3,3,54626,54626,In-Person,"Collins, Franklin (Brent)",GM001,1ST,E7,Hist & Techniques for Guitar
AR,MUSI 214:20,3,3,52203,52203,In-Person,"Brunkhorst, Kevin",GM108,2ND,X4/X5,Hist & Techniques for Guitar
AR,MUSI 217:20,3,3,58395,58395,In-Person,"Brunkhorst, Kevin",SCHW110,2ND,E5,The Beatles
AR,MUSI 246:10,1.5,1.5,58379,58379,In-Person,"Billington, Ryan",GM108,1ST,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Vocal Ensemble III
AR,MUSI 247:10,1.5,1.5,58380,58380,In-Person,"Tynan, Paul",GM108,1ST,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Instrumental Ensemble III
AR,MUSI 256:20,1.5,1.5,58381,58381,In-Person,"Billington, Ryan",GM108,2ND,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Vocal Ensemble IV
AR,MUSI 257:20,1.5,1.5,58382,58382,In-Person,"Tynan, Paul",GM108,2ND,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Instrumental Ensemble IV
AR,MUSI 263:10,3,3,55787,55787,In-Person,"Farrugia, Adrean",GM113,1ST,U4/U5,Improvisation Fundamentals
AR,MUSI 265:20,3,3,54765,54765,In-Person,"Omae, Kenji",GM112,2ND,Z4/Z5,Jazz Styles & Literature
AR,MUSI 275:10,3,3,50668,50668,In-Person,"Curry, Carolyn",GM108,1ST,Z4/Z5,Songwriters & Their Songs
AR,MUSI 276:20,3,3,51769,51769,In-Person,"Curry, Carolyn",GM108,2ND,U4/U5,Songwriting Workshop
AR,MUSI 281:10,3,3,58400,58400,In-Person,"Tynan, Paul",GM108,1ST,W4,Applied Performance III
AR,MUSI 281:20,3,3,58401,58401,In-Person,"Tynan, Paul",GM108,2ND,W4,Applied Performance III
AR,MUSI 291:00,3,3,46554,46554,In-Person,"Tynan, Paul",GM108,FULL,W4,Secondary Instrument II
AR,MUSI 295:10,3,3,58402,58402,In-Person,"Tynan, Paul",GM108,1ST,W4,Applied Performance IV
AR,MUSI 295:20,3,3,58403,58403,In-Person,"Tynan, Paul",GM108,2ND,W4,Applied Performance IV
AR,MUSI 304:10,3,3,56273,56273,In-Person,"Omae, Kenji",GM112,1ST,U4/U5,Small Ensemble Arranging
AR,MUSI 312:20,3,3,57658,57658,In-Person,"Billington, Ryan",GM108,2ND,Z4/Z5,Women and Popular Music
AR,MUSI 319:10,3,3,58843,58843,In-Person,"MacLeod, Robbie",GM001,1ST,U4/U5,Celtic Music
AR,MUSI 322:10,3,3,53971,53971,In-Person,"Bannerman, Donald (Brent)",GM108,1ST,W1/W2,Western Art Music I
AR,MUSI 323:20,3,3,53972,53972,In-Person,"Bannerman, Donald (Brent)",GM112,2ND,W1/W2,Western Art Music II
AR,MUSI 325:20,3,3,56274,56274,In-Person,"Hanlon, Jacob (Jake)",GM112,2ND,U4/U5,Jazz Composition
AR,MUSI 346:10,1.5,1.5,58384,58384,In-Person,"Billington, Ryan",GM108,1ST,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Vocal Ensemble V
AR,MUSI 347:10,1.5,1.5,58385,58385,In-Person,"Tynan, Paul",GM108,1ST,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Instrumental Ensemble V
AR,MUSI 356:20,1.5,1.5,58386,58386,In-Person,"Billington, Ryan",GM108,2ND,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Vocal Ensemble VI
AR,MUSI 357:20,1.5,1.5,58387,58387,In-Person,"Tynan, Paul",GM108,2ND,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Instrumental Ensemble VI
AR,MUSI 360:20,3,3,55605,55605,In-Person,"Rushka, Paul",GM113,2ND,Z4/Z5,Advancing Improvisation
AR,MUSI 381:10,3,3,58404,58404,In-Person,"Tynan, Paul",GM108,1ST,W4,Applied Performance V
AR,MUSI 381:20,3,3,58405,58405,In-Person,"Tynan, Paul",GM108,2ND,W4,Applied Performance V
AR,MUSI 391:00,3,3,58383,58383,In-Person,"Tynan, Paul",GM108,FULL,W4,Secondary Instrument III
AR,MUSI 395:10,3,3,58406,58406,In-Person,"Tynan, Paul",GM108,1ST,W4,Applied Performance VI
AR,MUSI 395:20,3,3,58407,58407,In-Person,"Tynan, Paul",GM108,2ND,W4,Applied Performance VI
AR,MUSI 426:10,3,3,56235,56235,In-Person,"Brunkhorst, Kevin",GM112,1ST,O4/O5,Adv. Arranging/Orchestration
AR,MUSI 446:10,1.5,1.5,58389,58389,In-Person,"Billington, Ryan",GM108,1ST,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Vocal Ensemble VII
AR,MUSI 447:10,1.5,1.5,58390,58390,In-Person,"Tynan, Paul",GM108,1ST,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Instrumental Ensemble VII
AR,MUSI 456:20,1.5,1.5,58391,58391,In-Person,"Billington, Ryan",GM108,2ND,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Vocal Ensemble VIII
AR,MUSI 457:20,1.5,1.5,58392,58392,In-Person,"Tynan, Paul",GM108,2ND,O7/O8/U7/U8/W7/W8/X7/X8/Z7/Z8,Instrumental Ensemble VIII
AR,MUSI 465:10,3,3,54768,54768,In-Person,"Rushka, Paul",GM112,1ST,Z4/Z5,Jazz Styles & Literature
AR,MUSI 481:10,3,3,58408,58408,In-Person,"Tynan, Paul",GM108,1ST,W4,Applied Performance VII
AR,MUSI 481:20,3,3,58409,58409,In-Person,"Tynan, Paul",GM108,2ND,W4,Applied Performance VII
AR,MUSI 491:00,3,3,58388,58388,In-Person,"Tynan, Paul",GM108,FULL,W4,Secondary Instrument IV
AR,MUSI 492:20,0,0,53977,53977,In-Person,"Tynan, Paul",,2ND,TBA,Recital
AR,MUSI 494:20,3,3,53978,53978,In-Person,"Tynan, Paul",,2ND,TBA,Honours Recital & Thesis
AR,MUSI 495:10,3,3,58410,58410,In-Person,"Tynan, Paul",GM108,1ST,W4,Applied Performance VIII
AR,MUSI 495:20,3,3,58411,58411,In-Person,"Tynan, Paul",GM108,2ND,W4,Applied Performance VIII
SC,NURS 206:11,3,3,53150,53150,In-Person,,MSBM147,1ST,O8/Z7,Discipline and Profession
SC,NURS 206:12,3,3,53151,53151,In-Person,,"MSBS225 , MSBC117",1ST,O5/Z4,Discipline and Profession
SC,NURS 206:20A,3,3,52254,52254,In-Person,,"MSBM147 , MSBC117",2ND,W7/Z7,Discipline and Profession
SC,NURS 207:11,6,6,53153,53153,In-Person,,"MSBM147 , MSBC117",1ST,B6/B7/C7/K6/L6/L8,Intro to Nursing Therapeutics
SC,NURS 207:12,6,6,53154,53154,In-Person,,"MSBC117 , MSBS225 , SCHW156",1ST,A6/B4/C4/C9/L5/L6,Intro to Nursing Therapeutics
